序号,方名,规范名,经典,出处,主治,功用,功用大类,功用小类,处方,炮制,方解,禁忌,化裁,附方,文献,用法用量,名家论述,备注
10001046,阿胶四苓散,nan,nan,《医略六书》卷二十八,妊娠脾亏血热，扶湿热而血不归经，尿血不止，胎孕不安，脉弦涩者。,nan,nan,nan,阿胶3两（蒲黄灰炒），茯苓1两半，白术1两半（炒），猪苓1两半，泽泻1两半。,制为散。,nan,nan,nan,nan,nan,每服3钱，生地汁调下。,nan,方中白术健脾生血，以统妄行之血；茯苓渗湿和脾，以清湿热之气；猪苓利三焦之湿；泽泻泻膀胱之湿；阿胶补阴益血以止血也。生地汁调散，使湿热并化，则经气清和，而经血自归，无妄行之患。
10001057,阿胶汤,nan,nan,《叶氏女科》卷三,难产。,nan,nan,nan,阿胶2两（炒珠），赤小豆1钟。,nan,nan,nan,nan,nan,nan,水2碗，煮豆令熟，去豆入胶化服，每服半钟。不过3服即出。,nan,nan
10001058,阿胶汤,旋覆花汤,nan,《千金》卷二引《徐之才逐月养胎方》,妊娠五月，有热，苦头眩，心乱呕吐；有寒，苦腹满痛，小便数，卒有恐怖，四肢疼痛；寒热，胎动无常处，腹痛闷顿欲仆，卒有所下。,nan,nan,nan,阿胶4两，旋覆花2合，麦门冬1升，人参1两，吴茱萸7合，生姜6两，当归2两，芍药2两，甘草2两，黄芩2两。,nan,nan,忌海藻、菘菜。,nan,nan,nan,nan,nan,《千金方衍义》：妊娠五月虽属足太阴养胎，然胎息始受火精而能运动，务宜养气以定五脏。设有触动而卒有所下，则宜大固气血以安之。方中诸药皆平调气血之剂，惟旋覆花一味不可不讲，《本经》治结气，《别录》消胸上痰结，甄权开胃止呕逆，仲景治心下痞坚，噫气不除，同葱白、新绛治妇人半产漏下，合诸治推之，则覆花之用可了然矣。大抵妇人经漏胎息之病，元气虽虚，未有不挟风气痰湿瘀积者，观柏子仁丸、五石泽兰丸等方自明。
10001063,阿胶汤,nan,nan,《温氏经验良方》,妊娠五月养胎。,nan,nan,nan,阿胶1钱，当归1钱，寸冬1钱，党参1钱半，白芍2钱，甘草3分。,nan,nan,nan,nan,nan,nan,每日1次，共服4日。,nan,nan
10001064,阿胶汤,芎胶散,nan,《圣济总录》卷一五七,妊娠数堕胎，小腹（疒丂）痛不可忍。,nan,nan,nan,阿胶（炙令燥）1两，熟干地黄（焙）1两，艾叶（微炒）1两，芎1两，当归（切，焙）1两，杜仲（去皴皮，炙，锉）1两，白术1两。,上为粗末。,nan,忌猪肉，冷水、海藻、菘菜。,nan,nan,nan,nan,nan,方中阿胶、酒白芍、当归补养肝血，筋脉得养，伸缩皆灵；更兼防风、僵蚕除风散邪，珠之偏斜自能复正。
10001080,阿胶五苓散,nan,nan,《金鉴》卷四十六,扶气养血，温脬利尿。主治转胞。,nan,nan,nan,五苓散加阿胶。,nan,nan,nan,nan,nan,nan,《中医妇科治疗学》本方用法：水煎，温服。,nan,nan
10001081,阿胶养血汤,nan,nan,《中医妇科治疗学》,养血润燥。主治阴虚血燥，妊娠3-4月，有时头晕目眩，心悸烦躁，腰酸腹胀，大便干燥，舌质红，苔光滑或黄燥，脉细数而滑。,nan,nan,nan,阿胶珠2钱，泡参3钱，干地黄3钱，麦冬2钱，女贞2钱，旱莲草（炒）2钱，桑寄生5钱。,nan,nan,nan,nan,nan,nan,水煎，温服。,nan,nan
10001084,阿胶饮,nan,nan,《圣济总录》卷一五四,妊娠卒胎动，下血不止。,nan,nan,nan,阿胶（炙燥）2两，熟干地黄（焙）2两。,上为粗末。,nan,nan,nan,nan,nan,每服3钱匕，水、酒共1盏，煎至7分，去滓温服。以效为度。,nan,nan
10001088,阿胶饮子,nan,nan,《圣惠》卷七十四,妊娠中风，语涩心烦，项强，背拘急，眼涩头疼，昏昏多睡。,nan,nan,nan,阿胶半两（捣碎，炒令黄燥），竹沥5合，荆沥2合。,上和匀。,nan,nan,nan,nan,nan,每服温饮1中盏。,nan,nan
10001094,阿胶粥,nan,nan,《普济方》卷二五九,妊娠下血。,nan,nan,nan,阿胶半两（炙黄为末），龙骨末1分，艾叶末1分。,nan,nan,nan,nan,nan,nan,上用糯米2合，入药以水煮作粥，空腹食之。,nan,nan
10001095,阿胶粥,nan,nan,《圣济总录》卷一九O,止血补虚，厚肠胃。主治妊娠胎动不安。,nan,nan,nan,阿胶1两（捣碎，炒令黄燥，捣为末），糯米半斤。,nan,nan,nan,nan,nan,nan,上2味，先取糯米煮作粥，令熟，即下胶搅匀，温食之。,nan,nan
10001136,艾醋汤,nan,nan,《古今医鉴》卷十二,验胎。主过月或月数未足，难明是否有孕者。,nan,nan,nan,好醋、艾。,nan,nan,nan,nan,nan,nan,服半盏后，腹中翻，大痛，是有孕；不为痛，定无。,nan,nan
10001137,艾附暖宫丸,nan,nan,《仁斋直指附遗》卷二十六,温经暖官，养血安胎。妇人子宫虚冷，带下白浊，面色萎黄，四肢疼痛，倦怠无力，饮食减少，月经不调，血无颜色，肚腹时痛，久无子息。（不孕）,nan,nan,nan,艾叶（大叶者，去枝、梗）90克香附子（去毛）180克（俱要合时采者，用醋1升，以石罐煮一昼夜，捣烂为饼，慢火焙干）吴茱萸（去枝、梗）大川芎（雀脑者）白芍药（酒炒）黄耆（取黄色、白色软者）各60克当归（酒洗）90克续断（去芦）45克生地黄30克（酒洗，焙干）官桂1.5克,共为细末，米醋打糊为丸，如梧桐子大。,nan,nan,nan,nan,nan,每服50～70丸，空腹时用淡醋汤送下。,nan,nan
10001142,艾附四神丸,nan,nan,《中医妇科治疗学》,温中暖脏。主妊娠虚寒，腰腹疼痛，精神不振，憎寒喜热，少腹冷，小便清长，食少，舌淡苔白，脉沉迟。,nan,nan,nan,破故纸2钱，五味子1钱半，肉豆蔻（面炮）1钱，吴茱萸7分，炒陈艾2钱，厚附片2钱。,nan,nan,nan,nan,nan,nan,水煎，食远服。如胸脘不舒，去五味，加广皮。,nan,nan
10001144,艾附丸,nan,nan,《医略六书》卷二十七,血虚宫冷不孕，脉弦缓涩者。,nan,nan,nan,熟地5两，当归3两，白芍1两半（酒炒），艾叶1两半（醋炒），丁香1两，香附2两（酒炒），木香1两，藿香1两半。,上为末，醋为丸。,nan,nan,nan,nan,nan,每服3钱，温酒送下。,nan,血亏气乱，子宫寒冷，故天癸来迟，不能孕子焉。熟地补血以滋血室，当归养血以荣经脉，白芍收敛营血，艾叶温暖子宫，香附温中散滞气，藿香开胃醒脾，丁香温中散滞，醋丸以收之，酒下以行之。使子宫温暖，则经血充盈而经气调和，天癸无来迟之患，岂犹有不能孕子之忧哉！
10001145,艾附丸,nan,nan,《济阴纲目》卷六,暖子宫。主宫冷不孕，白浊，产后积血。,nan,nan,nan,当归1两，芍药1两，熟地黄1两，生地黄1两，香附子1两，蕲艾1两，陈皮5钱，藿香5钱，白芷牡5钱，牡丹皮5钱，藁本5钱，丁皮3钱，木香3钱。,上为细末，酒糊为丸。,nan,nan,nan,nan,nan,每服3钱，子宫冷，热酒送下；白浊，盐汤送下；产后积血，艾醋煎汤送下。,nan,nan
10001163,艾煎丸,nan,nan,《鸡峰》卷十六,常服补血脏，解劳倦，止疼痛，消胀满，厚肌肉。主冲任久虚，血海冷惫，脐腹疼痛，月候不匀，四肢怠堕，百节酸疼，饮食进退，下脏虚鸣，及妊娠不牢，赤白带下，面色萎黄，口淡无味，胸膈满闷。,nan,nan,nan,艾青5两，干姜2两，附子1两。,上为细末，醋煮面糊为丸，如梧桐子大。,nan,nan,nan,nan,nan,每服20丸，空心醋汤送下。,nan,nan
10001176,艾胶汤,nan,nan,《圣济总录》卷一五四,胎动不安。,nan,nan,nan,熟艾（炒）1两，阿胶（炙燥）1两，葱1两。,上(口父)咀，分作3服。,nan,nan,nan,nan,nan,每服以水3盏，煎至1盏，去滓温服。,nan,nan
10001195,艾叶散,nan,nan,《圣惠》卷七十七,堕胎后，恶物下，四体虚，困闷不能自胜。,nan,nan,nan,艾叶3分（微炒），地榆1两（锉），干姜3分（炮裂，锉），当归1两（微炒），赤石脂3分。,上为细散。,nan,nan,nan,nan,nan,每服2钱，食前以淡竹沥调下。,nan,nan
10001202,艾叶生姜煨鸡蛋,nan,nan,《民间方》,温经，止血，安胎，散寒。适用于崩漏及胎动不安、习惯性流产。,nan,nan,nan,艾叶15克生姜25克鸡蛋2个,将上3味加水适量同煮；待鸡蛋熟，剥去壳，复入原汤中煨片刻。,nan,nan,nan,nan,nan,吃蛋饮汤，每日2次。,nan,nan
10001203,艾叶汤,nan,nan,《圣济总录》卷一五四,妊娠胎漏下血。,nan,nan,nan,艾叶（炒）半两，黄芩（去黑心）半两，黄连（去须）1两，茯神（去木）1两，桑耳1两，代赭1两，厚朴（去粗皮，生姜汁炙，锉）1两，白茅根（切）1两，白芷1两，阿胶（炒燥）1两，白术3分。,上为粗末。,nan,nan,nan,nan,nan,每服5钱匕，水1盏半，加生姜5片，同煎至8分，去滓温服，不拘时候。,nan,nan
10001204,艾叶汤,nan,nan,方出《千金》卷二，名见《产孕集》卷上,妊娠2-3月至8-9月，胎动不安，腰痛，已有所下。,nan,nan,nan,艾叶3两，阿胶当归3两，甘草1两。,nan,nan,nan,nan,nan,nan,上(口父)咀。以水8升，煮取3升，去滓，纳胶令消，分3服，日3次。,nan,nan
10001207,艾叶汤,nan,nan,《千金》卷二,妊娠2月，中风寒，有所动摇，心满，脐下悬急，腰背强痛，卒有所下，乍寒乍热。,nan,nan,nan,艾叶2两，丹参2两，当归2两，麻黄2两，人参3两，阿胶3两，甘草1两，生姜6两，大枣12枚。,nan,nan,nan,nan,nan,nan,本方方名，《外台》引作“艾汤”。,nan,nan
10001208,艾叶汤,nan,nan,《圣济总录》卷一五五,妊娠卒下血不止，胎上逼心，手足逆冷欲死。,nan,nan,nan,生艾叶（捣，绞取汁）1盏，阿胶（炙令燥）半两，蜜1合。,nan,nan,nan,nan,nan,nan,煎取1盏，去滓，分为2服，温温服之。,nan,nan
10001209,艾叶汤,nan,nan,《圣济总录》卷一五六,妊娠下痢。,nan,nan,nan,艾叶（去梗，炙）1分，白芷1两，阿胶（炙令燥）1两，白术（锉，炒）1两，厚朴（去粗皮，生姜汁炙）1两，黄连（去须）1两，茯神（去木）1两半，地榆皮1两半，赤石脂（研）1两半，黄芩（去黑心）半两，肉豆蔻（去壳）1枚。,上为粗末。,nan,nan,nan,nan,nan,每服5钱匕，以水1盏半，加生姜5片，煎至8分，去滓温服。,nan,nan
10001210,艾叶汤,nan,nan,《圣济总录》卷一五八,妊娠堕胎后，血出不止，腹痛。,nan,nan,nan,艾叶（捣成末）1两，阿胶（炙令燥）半两。,上为粗末。,nan,nan,nan,nan,nan,每服3钱匕，水1盏，煎至5分，去滓，空腹服之。未效更服。,nan,nan
10001217,艾叶丸,nan,nan,《圣济总录》卷一五七,妊娠小便利，少腹急痛。,nan,nan,nan,艾叶（炙）1两，干姜（生）1两，厚朴（去粗皮，生姜汁炙）半两，益智（去皮）半两。,上为末，炼蜜为丸，如梧桐子大。,nan,nan,nan,nan,nan,每服30丸，米饮送下，以饭压之。,nan,nan
10001222,艾叶饮,nan,nan,《圣济总录》卷一五七,半产后，恶露不断，心闷气短。,nan,nan,nan,艾叶、当归（切，焙）、人参、生干地黄（焙）、地榆、干姜（炮）、阿胶（炙令燥）各等分。,上为粗末。,nan,nan,nan,nan,nan,每服3钱匕，水1盏，煎至7分，去滓温服，不拘时候。,nan,nan
10001245,安奠二天汤,nan,nan,《傅青主女科》卷下,妊娠小腹作疼，胎动不安，如有下堕之状。,nan,nan,nan,人参30克（去芦）熟地30克（九蒸）白术30克（土炒）山药15克（炒）山萸15克（蒸，去核）炙草3克杜仲9克（炒黑）枸杞6克扁豆15克（炒，去皮）,nan,nan,nan,nan,nan,nan,水煎服。,nan,nan
10001257,安宫散,nan,nan,《永类钤方》卷十八引郑氏方,安胎。主半产，妊娠血气虚弱，不能卫养，数月而堕。,nan,nan,nan,附子（炮）2钱，阿胶（炒）2钱，五味子2钱，黄耆（炙）2钱，山药2钱，当归2钱，熟地黄2钱，赤芍2钱，木香2钱，甘草（炙）2钱，生姜半两（炒黑），糯米1勺（炒焦）。,上锉散。,nan,nan,nan,nan,nan,每服半两，苎根3寸，水煎，通口服。,nan,nan
10001282,安乐散,nan,nan,《大生要旨》卷二,妇人子淋，属肾虚热不能司化者。,nan,nan,nan,人参4分（党参用1钱5分），麦冬1钱5分，归身1钱5分，甘草3分，通草8分，滑石1钱，细辛3分，灯心5分。,nan,nan,nan,nan,nan,nan,水煎服。,nan,nan
10001284,安脉汤,nan,nan,《产孕集》卷上,劳役伤胎，胎动不安。,nan,nan,nan,人参2钱，白术2钱，当归1钱5分，阿胶3钱，炙甘草5分，陈皮菟丝子1钱5分，黄耆1钱5分，杜仲2钱。,nan,nan,nan,nan,nan,nan,nan,nan,nan
10001301,安荣散,nan,nan,《重订严氏济生方》,妇人妊娠，平素酒色过度，伤其血气，水脏闭涩，遂成子淋。,nan,nan,nan,麦门冬（去心）通草滑石各6克当归（去芦，酒浸）灯心甘草（炙）各15克人参细辛（洗）各3克,nan,nan,nan,nan,nan,nan,每服9克，煎麦门冬汤调服，不拘时候。,nan,nan
10001302,安荣散,nan,nan,《会约》卷十四,滋肾清热。主子淋因于膀胱、小肠虚热。,nan,nan,nan,当归1钱，白芍1钱，人参1钱，麦冬1钱，石斛1钱，通草1钱，山栀7分。,nan,nan,nan,nan,nan,nan,空心服。,nan,nan
10001303,安荣散,nan,nan,《陈素庵妇科补解》卷三,妊娠子淋，便后点滴，淋沥不止，欲便则涩而不利，似数非数，已便则时时淋沥，以致胎动不安。,nan,nan,nan,麦冬、滑石、当归、灯心、人参、赤苓、白芍、甘草梢、黄芩、山药、香附、木通、黄柏、川芎。,nan,nan,nan,nan,nan,nan,nan,nan,是方参、归、芎、芍、麦、知、柏、茶凉血安荣以滋天一之源，滑、通、苓、草、灯心利水清膀胱之热。养血滋阴则肾不虚，利水清热膀胱不为虚热所阻，加以香附行气，则小便清利而淋自止矣。
10001304,安荣散,安荣汤,nan,《医方类聚》卷二二四引《济生》,通利小便。主妊娠子淋。,nan,nan,nan,麦门冬1钱（去心），通草1钱，滑石1钱，当归半两（去芦，酒浸），灯心半两，甘草（炙）半两，人参1钱，细辛（洗）1钱。,上为细末。,nan,nan,nan,nan,nan,安荣汤（《宋氏女科》）。本方改为丸剂，名“安荣丸”（见《中国医学大辞典》）。,nan,《医方集解》：此手太阴足太阳少阴药也。陈来章曰：虚热宜补，故用人参、甘草之甘；淋闷宜通，故用木通、灯草之渗，滑石之滑；肺燥则天气不降，而麦冬能清之；肾燥则地气不升，而细辛能润之；血燥则沟渎不濡，而当归能滋之也。
10001305,安荣散,nan,nan,《何氏济生论》卷七,滑胎。,nan,nan,nan,丹参7分，龙骨1分，大枣3枚，小蒜3个，茯苓7分，当归3钱，人参1钱，火麻子1钱，阿胶1钱，赤豆30随用。,nan,nan,nan,nan,nan,nan,nan,nan,nan
10001307,安荣汤,nan,nan,《医学正传》卷七引《产宝》,固胎元，预防小产。主胎气不固，时常小产。,nan,nan,nan,四物汤加阿胶珠、香附子、白术、条芩、砂仁、糯米、桑寄生。,nan,nan,nan,nan,nan,nan,水煎服。,nan,nan
10001309,安荣养胎汤,nan,nan,《会约》卷十四,孕妇气血两虚，六脉微弱，不时下血者。,nan,nan,nan,人参（少者，以山药4钱炒黄代之）1钱半，白术1钱半，归身1钱半，熟地1钱半，杜仲（姜炒）1钱半，阿胶（蛤粉炒）1钱半，艾叶8分，条芩（酒炒）1钱，黄柏（炒）1钱，白芍1钱，炙草7分（或加三七根2钱）。,nan,nan,nan,nan,nan,nan,生姜、大枣为引，水煎服。如血热甚者，加生地、青藁、丹皮之属；如骨蒸多汗者，加地骨皮1钱半；如热甚而渴者，加石膏2、3钱；如五心热，加玄参1钱半；如下热便涩者，加栀子1钱。,nan,nan
