序号,方名,规范名,经典,出处,主治,功用,功用大类,功用小类,处方,炮制,方解,禁忌,化裁,附方,文献,用法用量,名家论述,备注
10010883,大五石泽兰丸,补益大泽兰丸,nan,《千金》卷四,妇人风虚寒中，腹内雷鸣，缓急风，头痛寒热，月经不调，绕脐恻恻痛；或心腹痞坚，逆害饮食；手足常冷，多梦纷坛，身体痹痛，荣卫不和，虚弱不能动摇，及产后虚损。,nan,nan,nan,钟乳2两半，禹余粮2两半，紫石英2两半，甘草2两半，黄耆2两半，石膏2两，白石英2两，蜀椒2两，干姜2两，泽兰2两6铢，当归厚朴1两半，柏子仁1两半，干地黄1两半，细辛1两半，茯苓1两半，五味子1两半，龙骨1两半，石斛30铢，远志30铢，人参30铢，续断30铢，白术30铢，防风30铢，乌头30铢，山茱萸1两，紫菀1两，白芷18铢，藁本18铢，芜荑18铢（《千金翼》有阳起石2两）。,上为末，炼蜜为丸，如梧桐子大。,nan,nan,nan,nan,nan,补益大泽兰丸（《圣惠》卷七十）。,nan,nan
10010930,大效丸,白矾丸,nan,方出《千金》卷二十三，名见《圣济总录》卷一四三,痔疮下血，及新产漏下。,nan,nan,nan,好矾石1两，附子1两。,上为末，白蜜为丸，如梧桐子大。,nan,nan,nan,nan,nan,白矾丸（《普济方》卷二九八）。,nan,nan
10010954,大续命汤,nan,nan,《备急千金要方》卷八,主治中风风痱，肢体缓纵不收，皮肤不知痛痒，口不能言，不省人事，产妇出血较多，及老人、小儿见上述症者。,nan,nan,nan,"麻黄干姜,石膏,人参,当归,桂心,甘草各30克,杏仁40枚。",上九味，唆咀。,nan,nan,nan,nan,nan,以水1升，煮取300毫升，分三次服。,nan,nan
10010957,大延胡索散,nan,nan,《宣明论》卷七,妇人经病，并产后腹痛，或腹满喘闷，或症瘕癖块，及一切心腹暴痛。,nan,nan,nan,延胡索1分，当归1分，芍药1分，京三棱（煨）1分，川苦楝1分，蓬莪术1分，官桂（去粗皮）1分，厚朴（姜制）1分，木香1分，川芎1分，桔梗半两，黄芩半两，大黄半两，甘草1两，槟榔2钱。,上为粗末。,nan,nan,nan,nan,nan,每服3钱，水1盏，煎至6分，去滓，食前热服。如恶物过多，去大黄、官桂、加黄药子、染槐子、龙骨各半两。,nan,nan
10010959,大岩蜜汤,nan,nan,《外台》卷三十四引《集验方》,产后心痛。产后阳气虚寒，心腹作痛，不食呕吐，四肢厥逆。,nan,nan,nan,干地黄1两，当归1两，独活1两，甘草（炙）1两，芍药1两，桂心1两，小草1两，细辛1两，吴茱萸1升，干姜3两。,上切。,nan,nan,nan,nan,nan,以水9升，煮取3升，分3服。,nan,nan
10010961,大岩蜜丸,nan,nan,《陈素庵妇科补解》卷五,温经散寒。主治产后心痛，因虚寒血凝上冲于心之包络。,nan,nan,nan,防风、灵脂、延胡、生地、当归、甘草、赤芍、益母草、川芎、干姜、乌药、白芷、蒲黄、陈皮、细辛、吴茱萸。,nan,nan,nan,nan,nan,nan,nan,nan,产后虚寒血凝，故用四物加益母、蒲黄、甘草以养血，干姜、吴茱萸、乌药、陈皮以温中，防风、细辛、白芷以逐寒，温经散寒则血不滞；恐其凝而上冲也，加延胡、灵脂以祛瘀止痛。至于火因血虚而上升冲心包络致痛者，则非吴萸、干姜之辛热所能止者，即痛止而血必得热则行，血来太甚，产妇益弱矣。
10010971,大药紫金丹,nan,nan,《魏氏家藏方》卷一,左瘫右痪，不能坐立；伤寒汗不流，腰脚搐搦；妇人产后软瘫，脚膝细弱；打扑伤损，筋骨损败；寻常伤风，及头风，筋骨挛急，不能转侧。,nan,nan,nan,川乌头（炮，去皮脐）2两，五灵脂2两（别研），乳香（别研）1两半，没药1两半（别研），地龙（去土）1两，木鳖子（去壳）1两，白胶香1两（别研），自然铜（火煅，醋淬7次）半两，天麻半两，麝香肉3钱（别研）。,上为细末，取长流水为丸，作160丸，阴干。,nan,nan,nan,nan,nan,霹雳酒（用铁秤锤，猛火内烧通红，淬入酒中）磨下，如风证病重者，一更、二更、三更各1服；如病轻者，用酒化下，不拘时服，即愈。手臂不能屈伸，只磨药敷臂上。,nan,nan
10010994,大远志丸,远志丸,nan,《千金》卷三,内补伤损，益气，安定心神。主治产后心虚不足，心下虚悸，志意不安，恍恍惚惚，腹中拘急痛，夜卧不安，胸中吸吸少气。,nan,nan,nan,远志3两，甘草3两，茯苓3两，麦门冬3两，人参3两，当归3两，白术3两，泽泻3两，独活3两，菖蒲3两，薯蓣2两，阿胶2两，干姜4两，干地黄5两，桂心3两。,上为末，炼蜜为丸，如大豆大。,nan,nan,nan,nan,nan,远志丸（《圣济总录》卷一六○）。若太虚，身体冷，少津液，加钟乳3两为善。,nan,nan
10011023,大泽兰丸,nan,nan,《圣济总录》卷一五O,妇人血风劳气，血海虚冷，经候不调，肌肤黄瘦，八风十二痹，带下三十六疾，妊娠胎动不安，或子死腹中，产后诸疾。,nan,nan,nan,泽兰（去梗）2两，当归（切，焙）2两，细辛（去苗叶）1两半，白术（炒）1两半，人参1两半，桔梗（锉，炒）1两半，防风（去叉）1两半，蜀椒（去目并合口者，炒出汗）1两半，厚朴（去粗皮，生姜白薇1两，芜荑（炒）1两，甘草（炙、锉）1两，柏子仁（研）1两，吴茱萸（汤浸，焙干，炒）1两。,上为末，炼蜜为丸，如弹子大。,nan,nan,nan,nan,nan,每服半丸，早、晚食前温酒嚼下。死胎不出，儿衣未下，并服1丸至2丸，用瞿麦煎汤送下：腹中痛，冷血气刺，经脉不利，用当归煎酒送下；产后中风，伤寒汗不出，用麻黄1分（去节）煎汤，并3服，厚衣盖覆，取微汗；血脏久冷无子，及数堕胎，胎漏血下，以熟干地黄煎酒送下。,nan,nan
10011051,大壮气丸,nan,nan,《普济方》卷三五五,产后恶心。,nan,nan,nan,白术半两，干姜半两，半夏曲半两，桂心半两，当归（酒浸）半两，白豆蔻（焙）半两，丁香半两，甘草（炙）1钱半。,上为细末，炼蜜为丸，如弹子大。,nan,nan,nan,nan,nan,每服1丸，细嚼，白汤送下。,nan,nan
10011054,大紫豆汤,nan,nan,《续易简》卷四,去风散血。主治热中风。中风头眩，恶风自汗，吐冷痰，及产后中风，痱痉背强，口噤直视，烦热；妊娠折伤，胎死腹中。,nan,nan,nan,羌活1两，大豆1升，酒3升。,nan,nan,nan,nan,nan,nan,本方用法“密封候冷”句下未言服用量，《医方类聚》卷二一三引《澹寮方》此下有：“去豆，每服一二合许，得少许则愈”。,nan,nan
10011109,代赭石丸,nan,nan,《妇科玉尺》卷四,产后闪伤。,nan,nan,nan,丹皮、炮姜、发灰、酒白芍、醋煅代赭石、醋地榆、酒生地。,nan,nan,nan,nan,nan,nan,nan,nan,nan
10011119,代赭丸,nan,nan,方出《外台》卷三十四引《广济方》，名见《鸡峰》卷十六,妇人产后血露不绝，崩血不可禁止，腹中绞痛，气息急；蓐病36疾。,nan,nan,nan,乱发2两（烧灰），阿胶（炙）2两，代赭3两，干姜3两，马蹄1枚（烧），干地黄4两，牛角鳃5两（炙）。,上为细末，炼蜜为丸，如梧桐子大。,nan,nan,nan,nan,nan,每次空心服20丸，日2次，加至40丸，用醋汤下。,nan,nan
10011131,玳瑁散,nan,nan,《圣济总录》卷一六O,产后败血不下，上冲心闷，腹痛。,nan,nan,nan,玳瑁（镑）3分，蒲黄半两，琥珀（别研如粉）半两，好墨半两，牡丹（去心）半两，赤龙鳞（即鲤鱼延胡索3分，当归（微炙）3分。,上为散。,nan,nan,nan,nan,nan,每服2钱7，用暖生姜酒调下，淡醋汤亦得，不拘时候。,nan,nan
10011133,玳瑁散,nan,nan,《圣惠》卷八十,产后败血冲心，运绝（晕厥）。,nan,nan,nan,玳瑁屑3分，延胡索3分，当归（锉，微炒）3分，赤鲤鱼鳞（烧灰）3分，麝香（细研）3分，琥珀半两，水蛭（炒令黄）半两，牡丹半两，蒲黄半两，益母草子半两，香墨半两。,上为散，入研了药令匀。,nan,nan,nan,nan,nan,每服1钱，以温酒调下，不拘时候。,nan,nan
10011164,丹参酒,nan,nan,《千金》卷四,崩中去血，及产后余疾。,nan,nan,nan,丹参5斤，艾叶5斤，地黄5斤，忍冬5斤，地榆5斤。,nan,nan,nan,nan,nan,nan,nan,nan,《千金方衍义》：崩中去血，产后余疾，总宜调和血气，丹参、艾叶、地黄、地榆皆活血之品，独忍冬一味，人但知其解毒祛脓，不知其能利风虚，有泻中寓补之妙用，用以酿酒颇尽营行经脉之旨。
10011174,丹参散,nan,nan,《妇人良方》卷二,妇人经脉不调，或前或后，或多或少，产前胎不安，产后恶血不下；兼治冷热劳，腰脊痛，骨节烦疼；寒疝，小腹及阴中相引痛。,nan,nan,nan,丹参不拘多少（去土，切）。,上为细末。,nan,nan,nan,nan,nan,每服2钱，温酒调下，经脉不调，食前服；冷热劳，不拘时候服。,nan,nan
10011184,丹参汤,nan,nan,《嵩崖尊生》卷十四,产后发热。,nan,nan,nan,当归、川芎、黄耆、人参、白术、茯苓、炙草、炮姜。,nan,nan,nan,nan,nan,nan,本方名丹参汤，但方中无丹参，疑脱。,nan,nan
10011192,丹参丸,nan,nan,《圣济总录》卷一六三,产后虚损，气血不和，腰痛难忍。,nan,nan,nan,丹参（锉）1两，续断1两，当归（切，炒）1两，桂（去粗皮）1两，牛膝（去苗，酒浸，切，焙）1两，鬼箭羽（锉）1两，琥珀（研）半两，没药（用醋少许化开）半两。,上8味，除没药外，并捣罗为末，入没药拌匀，再用炼蜜为丸，如梧桐子大。,nan,nan,nan,nan,nan,每服30丸，温酒送下，不拘时候。,nan,nan
10011195,丹参泽兰饮,nan,nan,《中医妇科治疗学》,理气行滞，活血祛瘀。主治血瘀兼气滞。产后数日，恶露忽然增多，并有血块，面色黯滞，胸腹胀满加剧，少腹疼痛，压之似有硬块，大便秘结，小便微难，舌质淡苔润，脉象沉弦。,nan,nan,nan,丹参4钱，香附3钱，延胡2钱，焦艾3钱，泽兰3钱，赤芍2钱，楂炭2钱，炒黑豆4钱。,nan,nan,nan,nan,nan,nan,水煎，食前温服。,nan,nan
10011317,单行白犬骨散,nan,nan,《千金翼》卷六,产后烦闷不食。,nan,nan,nan,白犬骨（烧之）。,上为末。,nan,nan,nan,nan,nan,每服方寸匕，以水和服。,nan,nan
10011319,单行羖羊角散,nan,nan,方出《千金》卷二，名见《千金翼》卷六,产后心闷，亦治难产。,nan,nan,nan,羖羊角（烧作灰）。,上为散。,nan,nan,nan,nan,nan,每服方寸匕，以温酒送下；若不愈，须臾更服，取愈止。,nan,nan
10011321,单行生赤小豆散,nan,nan,方出《千金》卷二，名见《千金翼》卷六,产后心闷。,nan,nan,nan,赤小豆。,上为散。,nan,nan,nan,nan,nan,每服方寸匕，以东流水下。不愈，须臾更服，即愈。,nan,nan
10011322,单行小豆散,nan,nan,《千金翼》卷六,产后烦闷，不能食，虚满。,nan,nan,nan,小豆3-7枚。,烧作屑。,nan,nan,nan,nan,nan,以冷水和，顿服。,nan,nan
10011323,单行茱萸酒,茱萸酒,nan,《千金翼》卷六,产后腹内疾痛。,nan,nan,nan,吴茱萸1升。,nan,nan,nan,nan,nan,nan,茱萸酒（《普济方》卷三五一）。,nan,nan
10011381,淡竹茹汤,nan,nan,《备急千金要方》卷三,主治产后虚烦，头痛，短气欲绝，心中闷乱。,nan,nan,nan,"生淡竹茹9克, 麦门冬12克, 甘草3克, 小麦12克, 生姜9克, 大枣14个。",上六味，哎咀。,nan,nan,nan,nan,nan,用水1升，煮竹茹、小麦，取800毫升，去滓，纳诸药，煮取600毫升，去滓，分二次服，体虚者分三次服。若有人参，入3克，若无，纳茯苓4.5克；气逆者，加半夏6克。,nan,nan
10011382,淡竹茹汤,nan,nan,《千金》卷三,产后虚烦，头痛，短气欲绝，心中闷乱不解。,nan,nan,nan,生淡竹茹1升，麦门冬5合，甘草1两，小麦5合，生姜3两，大枣14枚。,nan,nan,nan,nan,nan,nan,上(口父)咀。以水1斗，煮竹茹、小麦，取8升，去滓，乃纳诸药，煮取1升，去滓，分2服，羸人分作3服。若有人参入1两，若无人参，纳茯苓1两半亦佳。气逆者，加半夏2两。,nan,nan
10011383,淡竹茹汤,麦门冬汤,nan,方出《经效产宝》卷下，名见《千金》（注文）卷三,产后虚烦，头痛，气短欲死，心乱不解。,nan,nan,nan,淡竹茹8分，干葛8分，甘草6分，麦门冬3合，小麦2合，石膏12分。,nan,nan,nan,nan,nan,nan,麦门冬汤（《普济方》卷三五一）。,nan,nan
10011384,淡竹茹汤,竹茹汤,nan,《三因》卷九,心虚烦闷，头疼短气，内热不解，心中闷乱，及产后心虚惊悸，烦闷欲绝。妊妇心虚惊悸，脏躁，悲伤不止。,nan,nan,nan,麦门冬2两半（去心），小麦2两半，甘草（炙）1两，人参1两半，白茯苓1两半，半夏（汤洗7次）2两。,上锉散。,nan,nan,nan,nan,nan,竹茹汤（《普济方》卷一一九）。,nan,nan
10011407,当归补血加葱白汤,nan,nan,《济阴纲目》卷十四,主治产后无乳。（下乳）,nan,nan,nan,"当归6克, 黄耆30克 ,葱白10根。",nan,nan,nan,nan,nan,nan,上药锉碎。水煎服。,nan,nan
10011409,当归补血汤,黄耆当归汤（《兰室秘藏》卷上）、补血汤（《脉因证治》卷二）、当归黄耆汤（《医方类聚》卷一五七引《袖珍方》）、耆归汤（《慎斋遗书》卷五）、黄耆补血汤（《产科心法》）。,nan,《内外伤辨》卷中,补气生血。主治劳伤血虚，产后血脱，疮疡溃后脓血过多，外伤大出血等，阴血亏虚，发热烦躁，口渴引饮，目赤面红，脉洪大而虚，重按无力者。现用于各种贫血、过敏性紫癜等血液病属血虚气弱者。,nan,nan,nan,"黄耆30克, 当归（酒洗）6克。",上二味，哎咀。,nan,nan,nan,nan,nan,用水300毫升，煎至150毫升，去滓，空腹时温服。,方中重用黄耆大补脾肺之气，以资生血之源；配以当归养血和营，则阳生阴长，气旺血生，虚热自退。,nan
10011415,当归补血汤,nan,nan,《盘珠集》卷下,产后乍寒乍热，血虚而渴。,nan,nan,nan,当归、黄芩（炙）、茯苓。,nan,nan,nan,nan,nan,nan,nan,nan,nan
10011423,当归柴胡汤,当归汤,nan,《产科发蒙》卷四引《经效方》,产后血气胁肋胀痛。,nan,nan,nan,当归、芍药、桔梗、槟榔、枳壳、桂枝、柴胡、青木香。,nan,nan,nan,nan,nan,nan,当归汤（《普济方》卷三五一）。,nan,nan
10011432,当归川芎汤,nan,nan,《景岳全书》卷六十一,活血化瘀，行气止痛。主治小产后瘀血内阻，心腹疼痛，或发热恶寒者。,nan,nan,nan,当归 熟地黄 白芍药（炒）元胡索（炒）川芎 桃仁 红花 香附 青皮（炒）泽兰 牡丹皮,nan,nan,nan,nan,nan,nan,入童便、酒少许，水煎服。,nan,nan
10011433,当归川芎汤,nan,nan,《校注妇人良方》卷十三,小产后瘀血，心腹疼痛，或发热恶寒。,nan,nan,nan,当归、川芎、熟地黄、白芍药（炒）、元胡索（炒）、红花、香附、青皮（炒）、泽兰、牡丹皮、桃仁。,nan,nan,nan,nan,nan,nan,上水煎，加童便、酒各小半盏服。,nan,nan
10011448,当归地黄酒,nan,nan,《民间验方》,补血，止血。主治产后血崩，腹痛等症。,nan,nan,nan,"生地黄50g, 当归尾50g, 黄酒500ml。",1.将上述2味药材一并捣成粗末；2.放进锅中，倒入黄酒，在火上煮1小时。,nan,nan,nan,nan,nan,每次20ml，每日3次，将酒温热空腹服用。,（1）地黄：滋阴养血，治疗吐血，衄血，妇女月经不调，崩漏腹痛等症。当归：补血和血，调经止痛，当归尾有止血的作用。但当归性滑，生地粘腻，所以脾胃虚寒，湿阻中满及大便溏泄者应慎服。,nan
