序号,方名,规范名,经典,出处,主治,功用,功用大类,功用小类,处方,炮制,方解,禁忌,化裁,附方,文献,用法用量,名家论述,备注
10001932,八珍养血丸,nan,nan,《古方汇精》卷三,月候不调；赤白带下，皮寒骨热，肢体倦怠；一切崩淋、干血。,nan,nan,nan,上炙耆3两，大生地3两，白术3两，丹参3两，当归1两5钱，陈阿胶1两5钱，茯神1两5钱，云茯苓1两5钱，白芍1两5钱，远志8钱，川芎1两，炙草5钱。,上药各为末，杜仲10两熬膏，和炼蜜为丸。,nan,nan,nan,nan,nan,每服4钱，淡酒送下。如症势重者，早3钱，姜汤送下，晚2钱，淡酒送下。,nan,nan
10001934,八珍益母丸,nan,nan,《古今医统》卷八十四,气血两虚，脾胃并弱，饮食少思，四肢无力，月经不调，或腰痛腹胀，或断或续，或赤白带下，身作寒热，及体虚无子。脾胃虚寒者，加砂仁30克（姜汁抄）；腹中胀闷者，加山楂30克（净内，饭上蒸熟）；素常多郁者，加香附子30克（童便制）。,nan,nan,nan,益母草120克（不见铁器，只用上半截带叶者）人参（去芦）白术（土炒）茯苓（去皮）炙甘草（去皮）当归（酒洗）川芎白芍药（醋炒）熟地黄（酒洗）,药为末。炼蜜为丸，如弹子大。,nan,nan,nan,nan,nan,每服1丸，空腹时用蜜汤送下。,nan,nan
10001936,八珍益母丸,nan,nan,《医统》卷八十四,补气血，调月经。主治妇人气血两虚，脾胃并弱，饮食少思，四肢无力，月经违期，或先期而至，或腰疼腹胀缓而不至，或愆期不收，或断或续，或赤白带下，身作寒热，久不受孕。,nan,nan,nan,益母草4两（不见铁器，只用上半截带叶者），人参（去芦）1两，白术（土炒）1两，茯苓（去皮）1两，炙甘草（去皮）5钱，当归（酒洗）2两，川芎1两，白芍药（醋炒）1两，熟地黄（酒洗）2两。,上为末，蜂蜜为丸，如弹子大。,nan,nan,nan,nan,nan,方中除益母草外，用量原缺，据《景岳全书》补。脾胃虚寒者，加砂仁1两（姜汁炒）；腹中胀闷者，加山楂1两（净肉，饭上蒸）多郁者，加香附子1两（童便制）。,nan,nan
10002013,巴戟丸,nan,nan,《太平惠民和剂局方》卷五,元气虚惫，面目黧黑，口千舌涩，梦寐虚惊，眼流冷泪，耳作蝉鸣，腰胯沉重，百节酸痛，项筋紧急，背胛劳倦，阴虚盗汗，四肢无力。妇女子宫久冷，月脉不调，赤白带下。,nan,nan,nan,良姜180克，紫金藤500克，巴戟天90克，青盐60克，肉桂（去粗皮）、吴茱萸各120克。,上药为末，酒糊为丸。,nan,nan,nan,nan,nan,每服20丸，暖盐酒送下，盐汤亦得，日午、夜卧各一服。,nan,nan
10002021,巴戟圆,nan,nan,《宋?太平惠民和剂局方》,补肾脏，暖丹田，兴阳道，减小便，填精益髓，驻颜润肌。治元气虚惫，面目黧黑，口干舌涩，梦想虚惊，眼中冷泪，耳作蝉鸣，腰胯沉重，百节酸疼，项筋紧急，背胛劳倦，阴汗盗汗，四肢无力。及治妇人子宫久冷，月脉不调，或多或少，赤白带下，并宜服之。,nan,nan,nan,良姜六两，紫金藤十六两，巴戟三两，青盐二两，肉桂（去粗皮）、吴茱萸，各四两。,上为末，酒糊为圆。,nan,nan,nan,nan,nan,每服二十圆，暖盐酒送下，盐汤亦得，日午、夜卧各一服。,nan,nan
10002175,白带丹,nan,nan,《准绳?女科》卷一,妊娠白带。,nan,nan,nan,苍术3钱，萸肉（去核）2钱半，白芍药2钱半，黄芩（炒）2钱，白芷2钱，樗根皮（炒）1钱半，黄连（炒）1钱半，黄柏（炒）1钱半。,上为末，面糊为丸。,nan,nan,nan,nan,nan,每服50丸，空心温酒送下。,nan,nan
10002176,白带片,nan,nan,《中药制剂手册》,补脾燥湿。主治由于脾虚、湿热下注引起的白浊、带下及崩漏。,nan,nan,nan,白术（土炒）15两，车前子10两，泽泻10两，椿根皮10两，茯苓10两。,将白术等5味用煮提法提取3次，取上清液浓缩成膏约15两，放冷。另取淀粉6两，掺入放冷的浓缩膏内搅拌成软材，制成颗粒，加入2一3％滑石粉约5钱，混合均匀，压片，包滑石粉糖衣，打光，每片重约0.2g。,nan,nan,nan,nan,nan,每服6-8片，温开水送下，日2-3次。,nan,nan
10002177,白带散,nan,nan,《全国中药成药处方集》（昆明方）,湿盛带下，腰酸肢软。,nan,nan,nan,于术16两，淮药16两，苍术6两，茯苓10两，猪苓6两，党参6两，杜仲8两，故纸6两，天雄8两，干姜6两，黄耆10两，柴胡10两，广皮4两，益智6两，薏米6两，甘草3两，白果3两。,上为末。,nan,烦热无白带者忌服。,nan,nan,nan,nan,nan,nan
10002178,白带丸,nan,nan,《便览》卷四,赤白带下。,nan,nan,nan,蕲艾2两，当归2两，熟地2两，香附3两（醋煮，焙），川芎1两2钱，人参1两2钱，白芍（酒炒）1两，白术1两，苍术1两，阿胶1两，黄柏（酒炒）1两，樗根皮1两，地榆7钱，白茯8钱，白石脂（火煅）6钱。,上为极细末，醋糊为丸，如梧桐子大。,nan,nan,nan,nan,nan,每服60-70丸，空心温水送下。,nan,nan
10002179,白带丸,nan,nan,《妇产科学》,肾虚带下稀薄，量多。,nan,nan,nan,白术、茯苓、白芍、龙骨、山药、白芷、牡蛎、干姜炭、鹿角霜、榆白皮、赤石脂、陈棕炭。,nan,nan,nan,nan,nan,nan,每服1钱，日3次。,nan,nan
10002180,白带丸,nan,nan,《全国中药成药处方集》（济南方）,赤白带下，淋漓不止，凝滞腹疼，腰酸腿疼，四肢倦怠，多睡少食。,nan,nan,nan,人参8两，白术（土炒）4两，茯苓4两，艾炭4两，川芎4两，当归4两，白芍（炒）4两，煅龙骨4两，煅牡蛎4两，阿胶（炒）4两，山药（炒）4两，巴戟（炒）4两，熟地4两，杜仲炭4两，肉桂4两，黄耆4两，川断4两，香附4两，赤石脂4两，半夏2两，苍术2两，黄柏2两，破故纸6两。,上为细末，水泛小丸，青黛3两为衣。,nan,nan,nan,nan,nan,每服1钱5分，临睡时白水送下。,nan,nan
10002181,白带丸,nan,nan,《全国中药成药处方集》（重庆方）,赤白带下，经水不调或先或后，头晕眼花，四肢无力，腰胸闷，骨蒸内热，饮食减少。,nan,nan,nan,乌贼骨1两，山药2两，芡实2两，炒黄柏5钱，醋柴胡4两，白芍1两，续断5钱，香附4钱，白果仁1两，车前子5钱，牡蛎1两，赤石脂5钱。,上为细末，炼蜜加配醋1两为丸。,nan,nan,nan,nan,nan,每服3-4钱。,nan,nan
10002182,白带丸,nan,nan,《全国中药成药处方集》（天津方）,温经散寒，利湿止带。主治湿寒白带，淋漓不止，经期腹痛，血寒经闭，不思饮食，四肢倦怠，精神不振。,nan,nan,nan,当归4两，生白芍3两，野党参（去芦）2两，焦白术3两，茯苓（去皮）4两，椿皮（醋炒）2两，鹿角霜3两，故纸（盐炒）2两，芡实（麸炒）4两，海螵蛸3两，香附（醋制）3两，肉桂（去粗皮）1两，陈皮2两，杜仲炭（盐炒）2两，续断2两，甘草2两，木通1两5钱，吴萸（甘草水制）2两。,上为细末，凉开水为小丸，每斤丸药用桃胶2钱化水，滑石3两上衣，2钱重装袋。,nan,nan,nan,nan,nan,每服1袋，白开水送下。,nan,nan
10002183,白带丸,nan,nan,《惠直堂方》卷四,白带。,nan,nan,nan,藕节8两，芡实2两，白茯苓1两，白茯神1两，山药3两，莲须1两5钱，莲子2两，金樱膏18两。,上为末，金樱膏为丸。,nan,nan,nan,nan,nan,口服。,nan,nan
10002184,白带丸,nan,nan,《中国医学大辞典》,赤白带下，经水不调，或先或后，头晕眼花，四肢无力，腰酸胸闷，骨蒸内热，饮食减少。,nan,nan,nan,白芍（酒炒）4两，黄柏（盐水炒）4两，茅术（米泔浸）4两，高良姜1两，豆腐锅巴8两。,上为细末，薏苡仁煎汤泛丸，如梧桐子大。,nan,nan,nan,nan,nan,每服3-4钱，盐汤送下。,nan,nan
10002234,白垩丸,nan,nan,《济生》卷六,妇人白带，久而不止，面色(黑干)(黑曾)，绕脐疼痛，腰膝冷痛，日渐虚困。产后白带，,nan,nan,nan,白垩（火煅）1两，禹余粮（煅，醋淬7次）1两，鳖甲（醋炙）1两，乌贼骨（醋炙）1两，当归（去芦，酒浸）1两，鹊巢灰1两，干姜（炮）1两，紫石英（火煅，醋炙7次）1两，附子（炮，去皮脐）1两，金毛狗脊（燎去毛）1两，川芎1两，艾叶灰半两，鹿茸（燎去毛，切片，醋炙）1两。,上为细末，醋煮米糊为丸，如梧桐子大。,nan,nan,nan,nan,nan,《普济方》引本方有香附子（醋煮）二两。,nan,nan
10002272,白矾丸,nan,nan,方出《圣惠》卷七十三，名见《普济方》卷三三一,补虚退冷，暖血海。主赤白带下，崩漏不止，脐腹冷痛，面色萎黄，日渐虚损;妇人血脏久冷，赤白带下。,nan,nan,nan,白矾灰1两，附子2两（炮裂，去皮脐），狗头骨灰2两。,上为末，以软饭为丸，如梧桐子大。,nan,忌生冷、毒物。,nan,nan,nan,nan,nan,nan
10002295,白凤丹,nan,nan,《寿世保元》卷七,妇人经水不调，肚腹冷痛，赤白带下，子宫虚冷，久无子息。,nan,nan,nan,嫩黄耆（蜜水炒）2两，人参（去芦）2两，川芎2两，白茯苓（去皮）2两，当归（酒洗）2两，干姜（炒）2两，大附子（面裹炒，去皮脐）2两，小茴香（盐酒炒）2两，白芍（酒炒）2两，肉桂2两，白术（去芦，微炒）2两，胡椒2两，艾叶（醋炒）2两，破故纸（盐酒炒）2两，乌药2两，甘草（炙）1两，香附米（醋炒）6两，苍木（米泔浸，炒）4两，吴茱萸（炒）1两。,上锉；用白毛乌肉鸡1只重2斤，吊死，水泡，去毛屎并头足不用，入铁锅内，将药片盖上，入好酒，煮烂为度，取去骨，同药在锅焙干，为末，将鸡酒汁打稀米糊为丸，如梧桐子大。,nan,nan,nan,nan,nan,每服50丸，空心好酒送下。治后症先宜服五积散加香附、吴茱萸、小茴，减麻黄，入米糖1块煎服；后服此丸药。,nan,nan
10002300,白凤丸,nan,nan,《中国医学大辞典》,妇人羸瘦，血虚有热，经水不调，崩漏带下，不能成胎，骨蒸;忌食煎炒苋菜。,nan,nan,nan,白毛乌骨雄鸡1只（须白丝毛、乌骨、高冠者，另养一处，以黄替炒末饲之，不可近雌鸡，闭死，去毛肠，净），香附（4制）1斤，熟地黄4两，生地黄2两，当归2两，白芍药2两，黄耆2两，牛膝2两，柴胡2两，牡丹皮2两，山药2两，川贝母（去心）2两，黄连1两，地骨皮1两，干姜1两，延胡索1两，茯苓2两5钱，秦艽1两5钱，艾叶4两，青蒿4两。,先将艾、蒿一半人鸡腹内，余置鸡外，同入坛内，以童便和水，浸过2寸许，煮烂，取出去骨，焙干，再将各药及鸡共研为末，用鸡汁打糊为丸，如梧桐子大。,nan,nan,nan,nan,nan,每服50-60丸至70-80丸，温酒或米饮送下。,nan,nan
10002301,白凤丸,nan,nan,《北京市中药成方选集》,益气养血，调经止带。主治妇人身体瘦弱，经水不调，崩漏带下，腰腿酸痛。,nan,nan,nan,人参（去芦）128两，鹿角胶128两，牡蛎（煅）48两，白芍128两，当归144两，甘草32两，鹿角霜48两，鳖甲（炙）64两，丹参128两，香附（炙）128两，天冬64两，桑螵蛸48两，熟地256两，乌鸡（去毛、内脏）32只（以上14味均下罐，用绍酒1344两，蒸4昼夜）生地256两，川芎64两，黄耆32两，银柴胡26两，芡实（炒）64两，山药128两（以上6味不下罐，共研为但末，铺槽底，搅匀，晒干）。,上为细末，过罗，炼蜜为丸，重3钱5分，蜡皮封固。,nan,nan,nan,nan,nan,每服1丸，温开水送下，日3次。,nan,nan
10002396,白果功肉粥,nan,nan,《濒湖集简方》,补肝肾，止带浊。适用于下元虚惫、赤白带下。,nan,nan,nan,白果6克， 莲肉15克， 江米50克， 乌骨鸡1只去内脏。,先将白果、莲肉研末，纳入鸡膛内；再入米、水，慢火煮熟。,nan,nan,nan,nan,nan,食肉饮粥，日服2次。,nan,nan
10002401,白果蒸鸡蛋,nan,nan,《民间方》,敛肺气，止带浊。适用于妇女白带过多。,nan,nan,nan,鲜鸡蛋1个，白果2枚。,将鸡蛋的一端开孔，白果去壳，纳入鸡蛋内，用纸粘封小孔，口朝上放碟中，隔水蒸熟即成。,nan,nan,nan,nan,nan,每日1次。,nan,nan
10002653,白蔹丸,nan,nan,《重订严氏济生方》,室女冲任虚寒，带下纯白。,nan,nan,nan,"鹿茸（醋蒸，焙）60克, 白蔹, 金毛狗脊（燎去毛）各30克。",上为细末，用艾煎醋汁，打糯米糊为丸，如梧桐子大。,nan,nan,nan,nan,nan,每服50丸，空腹时用温酒下。,nan,nan
10002719,白马毛散,nan,nan,《千金》卷四,带下。,nan,nan,nan,白马毛2两，龟甲4两，鳖甲18铢，牡蛎1两18铢。,上药治下筛。,nan,nan,nan,nan,nan,每服方寸匕，日3次。加至1匕半。下白者，取白马毛；下赤者，取赤马毛，随色取之。,1.《医方考》：气陷于下焦则白带；血陷于下焦则赤带。以涩药止之，则未尽之带留而不出；以利药下之，则既损其中，又伤其下，皆非治也。白马得干之刚，毛得血之余，血余可以固血，干刚可以利气，固血则赤止，利气则白愈，此用马毛之意也。龟、鳖、牡蛎，外刚而内柔，离之象也，去其柔而用其刚，故可以化症，可以固气。化症，则赤白之成带者，无复中留；固气，则营卫之行不复陷下，营不陷则无赤，卫不陷则无白矣。2.《千金方衍义》：此方与后白马蹄丸功用相仿，而白马毛与白马蹄功用亦相仿，龟、鳖二甲相为辅佐亦相仿。惟牡蛎咸寒入肾，有软坚止漏,nan
10002723,白马蹄散,nan,nan,《圣济总录》卷一五二,带下久不愈。,nan,nan,nan,白马蹄（炙黄）1两半，龟甲（醋炙）2两，鳖甲牡蛎（煅）3分。,上为散。,nan,nan,nan,nan,nan,每服2钱匕，食前温酒调下，日3次。,nan,nan
10002724,白马蹄丸,nan,nan,《千金》卷四,女人下焦寒冷成带下赤白。,nan,nan,nan,白马蹄1两，鳖甲1两，鲤鱼甲1两，龟甲1两，蜀椒1两，磁石2两，甘草2两，杜仲2两，2两，当归2两，续断禹余粮2两，桑耳2两，附子2两。,上为末，炼蜜为丸，如梧桐子大。,nan,nan,nan,nan,nan,每服10丸，酒送下，加至30丸，日3次。,nan,nan
10002825,白芍药散,nan,nan,方出《圣惠》卷七十三，名见《卫生宝鉴》卷十八,"妇人带下赤白，年月深久不愈,腹脐疼痛。",nan,nan,nan,白芍药2两，干姜半两。,上锉细，炒令黄色，为细散。,nan,nan,nan,nan,nan,每服1钱，食前以粥饮下。,nan,nan
10002864,白石脂丸,nan,nan,《千金》卷四,妇人36疾，胞中痛，漏下赤白。,nan,nan,nan,白石脂18铢，乌贼骨18铢，禹余粮18铢，牡蛎18铢，赤石脂半两，干地黄半两，干姜半两，龙骨半两，桂心半两，石韦半两，白蔹半两，细辛半两，芍药半两，黄连半两，附子半两，当归半两，黄芩半两，蜀椒半两，钟乳半两，白芷甘草半两（1方有黄柏半两）。,上为末，炼蜜为丸，如梧桐子大。,nan,nan,nan,nan,nan,每服15丸，空心酒送下，日2次。,《千金方衍义》：妇人经癸不调，总以温理血气为主。或因形寒饮冷而阻绝不行，或因房劳过剧而亡脱无度，详推治例，必于固脱剂中兼散干血，庶两得之。所以赤石脂丸虽用石脂，必兼姜、桂、椒、萸辛温散结，则石脂无兜涩结痛之虞，然非当归。丹皮不能使血归经，非白蔹、防风不能杜风祛热，更须半夏藁本而进白芷之义也。,nan
10003025,白头翁丸,nan,nan,《圣济总录》卷九十一,冷劳泄痢，及妇人产后带下。,nan,nan,nan,白头翁（去芦头）半两，艾叶2两（微炒）。,上为末，用米醋1升，入药一半，先熬成煎，入余药末为丸，如梧桐子大。,nan,nan,nan,nan,nan,每服30丸，空心、食前米饮送下。,nan,nan
