组合,关联度系数
"['祛风', '祛痰']",0.0004431769256590945
"['活血', '强筋骨']",2.0828976580622438e-05
"['止咳', '补肾']",6.27747637756415e-05
"['止咳', '消炎']",7.264157053654685e-10
"['止咳', '补肺']",0.0010076639109892205
"['利湿', '散结']",0.0003122835348369213
"['利湿', '祛瘀']",5.284296884339179e-05
"['散瘀', '活络']",1.527154659103358e-05
"['凉血', '利水']",0.0002937180933569872
"['凉血', '散结']",6.930303678526206e-05
"['凉血', '调经']",5.15198961648089e-05
"['凉血', '清肝']",0.00027500531431479125
"['利尿', '明目']",1.9427768879698437e-05
"['杀虫', '温中']",8.9352016691302e-05
"['健脾', '舒筋']",4.58142821309071e-05
"['健脾', '益肾']",0.0007304422664198285
"['行气', '散结']",1.3668148221568366e-05
"['散寒', '发表']",0.001574544033393771
"['理气', '调经']",0.0001098570167237245
"['理气', '解表']",0.000252143659414672
"['解表', '平喘']",0.0005599436605256691
"['祛风湿', '补肝肾']",0.002437055566683319
"['祛痰', '镇咳']",0.002756013485034764
"['温中', '健胃']",0.0011443572049458506
"['滋阴', '润燥']",0.002505504609284892
"['补血', '补气']",0.002678322897647245
"['风热', '疏散']",0.00849604204286942
"['解毒', '益肾']",0.0011460628362537362
"['解毒', '养阴']",0.0005933438274753344
"['解毒', '开胃']",0.0003658955701253408
"['解毒', '散风']",0.0002977224156013314
"['解毒', '疗伤']",7.205469220761263e-05
"['清热', '疗疮']",0.0004005958394180942
"['清热', '散风']",0.0001858312962860209
"['止痛', '益气']",0.001301663021448407
"['止痛', '润肺']",0.0011682888173748518
"['消肿', '消积']",0.0010553688388077465
"['消肿', '温中']",0.0005835824412716573
"['消肿', '和胃']",0.00043133141827988997
"['消肿', '补虚']",0.0002668880906327997
"['消肿', '通便']",0.00018017307145301587
"['消肿', '镇痛']",2.1460632489145315e-05
"['消肿', '消痈']",1.868334537480365e-05
"['祛风', '安神']",0.0006342624737453173
"['祛风', '和胃']",0.0003467937335295823
"['祛风', '透疹']",5.723668047574737e-06
"['祛风', '发表']",8.1156569864127e-05
"['活血', '清肺']",0.0004282942231170761
"['活血', '益肾']",1.532120845371132e-05
"['活血', '续筋']",0.00017666942385702322
"['止血', '祛风湿']",0.0006321787863321493
"['止咳', '消积']",0.00013139065905043434
"['止咳', '生津']",1.6008707269421496e-05
"['除湿', '通淋']",0.00013865212075281352
"['除湿', '平喘']",7.97768416190836e-05
"['凉血', '润肺']",3.1700531472056426e-07
"['利尿', '调经']",3.227286729073908e-05
"['化痰', '通络']",1.4731004466250752e-06
"['利水', '消食']",6.869484077653976e-05
"['利水', '通便']",0.00042435472539512076
"['健脾', '消疳']",0.0019991045701940047
"['行气', '疏风']",0.00030758696158550425
"['散寒', '追风']",0.0039702764828309645
"['理气', '化湿']",0.0009793503326924746
"['散结', '祛痰']",0.0003746393256091052
"['调经', '养血']",0.000953817716103228
"['止痒', '祛湿']",0.0008925478729021608
"['舒筋', '追风']",0.004199408305590721
"['活络', '追风']",0.004332155443456845
"['解表', '宣肺']",0.0017737757672436072
"['消食', '止泻']",0.00046051328452992313
"['消食', '导滞']",0.002220791972646907
"['生肌', '接骨']",0.0007469554473812923
"['益气', '生津']",0.0006994794108296509
"['生津', '除烦']",0.0017375692396113668
"['通经', '下乳']",0.002716124835453179
"['涩肠', '敛肺']",0.0037124241175777867
"['解毒', '温中']",0.003582127062425111
"['解毒', '滋阴']",0.0020561061345972798
"['解毒', '润肠']",0.00034466012246414657
"['解毒', '补中']",0.00018350918156195828
"['消肿', '止泻']",0.0010838343764726366
"['消肿', '化湿']",2.6064197301667313e-05
"['消肿', '定痛']",0.00014669114216886436
"['祛风', '截疟']",0.0001467765425184897
"['祛风', '发汗']",5.396130613588568e-05
"['活血', '止带']",3.27134930327988e-05
"['活血', '定痛']",0.00020015729309047492
"['止血', '解表']",0.000954996090136162
"['止血', '通经']",0.00029158508972465524
"['止血', '疏风']",0.00027958945427125625
"['止血', '补虚']",0.0001950928373243288
"['止血', '续筋']",0.00013911752607786987
"['止咳', '止痒']",0.0004372779785173364
"['止咳', '燥湿']",0.00023578387108319498
"['止咳', '祛瘀']",0.00017209425045816573
"['止咳', '收敛']",7.708191346167403e-05
"['除湿', '散结']",0.0004944314261865479
"['利湿', '平肝']",4.482715083464761e-06
"['散瘀', '健脾']",0.0005392646904110454
"['散瘀', '舒筋']",0.00010789183910958622
"['凉血', '疏风']",4.005423686798126e-05
"['利尿', '活络']",3.2199020136847167e-06
"['利尿', '生肌']",2.5749612997394422e-09
"['利尿', '通便']",0.00015902269320006157
"['杀虫', '健脾']",0.0002653719780156272
"['杀虫', '散结']",6.883803296686697e-05
"['化痰', '和胃']",0.0001370897459753717
"['健脾', '润肺']",7.467646834535824e-05
"['健脾', '补气']",0.0006976225804952163
"['行气', '调经']",1.2016387652136196e-06
"['行气', '和胃']",0.00021402882264259793
"['散寒', '温经']",0.001641984806750818
"['散结', '化瘀']",0.000277924118895323
"['通络', '舒筋']",0.00013711571616570328
"['消食', '下气']",0.0015238911538524302
"['生肌', '去腐']",0.0029233010345087462
"['消积', '健胃']",0.0006614531397042822
"['清肺', '生津']",0.0007783066857664223
"['和胃', '止呕']",0.0020098277888416782
"['补虚', '滋阴']",0.001258293755716483
"['润燥', '滑肠']",0.004183307296502771
"['固精', '缩尿']",0.004356002732741143
"['解毒', '养血']",0.0012451841325272772
"['解毒', '涩肠']",0.0007928826808779599
"['解毒', '止带']",0.000434773755884188
"['解毒', '安胎']",0.00022275101053903512
"['解毒', '降压']",0.00012217354954635606
"['解毒', '散热']",8.600283199167169e-05
"['解毒', '息风']",3.735499757706595e-05
"['解毒', '利胆']",3.662343953769742e-06
"['解毒', '消热']",0.0003036299290427591
"['清热', '益气']",0.00444105404406947
"['清热', '开胃']",0.00036141630941277647
"['清热', '止带']",0.00029848027948042866
"['清热', '降火']",0.0001702598984041348
"['止痛', '通便']",0.0003901344813961316
"['止痛', '续筋']",2.360168197845791e-05
"['止痛', '温肾']",4.3348169702472905e-05
"['止痛', '破血']",9.762716148020711e-05
"['止痛', '祛寒']",0.0005600990010802831
"['消肿', '收敛']",0.0008970395996314995
"['消肿', '平肝']",0.0003560477912672999
"['消肿', '清肝']",0.00018392501896907776
"['消肿', '宣肺']",1.4768383333363388e-05
"['祛风', '收敛']",0.0007662743138237005
"['祛风', '健胃']",0.00044092013638080685
"['活血', '润肺']",0.000892505410411526
"['活血', '化湿']",1.90175238715673e-05
"['止血', '清肝']",9.784647505650668e-05
"['止咳', '益气']",0.0002160489209446781
"['止咳', '止呕']",0.0002970222558143498
"['除湿', '补肾']",0.00013829287593924988
"['除湿', '疏风']",1.3430371568645683e-05
"['除湿', '镇痛']",5.547182416948404e-05
"['除湿', '疗疮']",0.0001288954922527008
"['利湿', '利尿']",0.0019239475768575987
"['散瘀', '止痒']",0.00018943384410546882
"['散瘀', '祛风湿']",2.618638873047585e-05
"['利尿', '杀虫']",0.0007900806117177028
"['利尿', '散结']",0.0001039489843561725
"['利尿', '解表']",7.876876388590581e-06
"['利尿', '消积']",2.5833287861098952e-06
"['利尿', '消炎']",3.974485896574009e-05
"['利尿', '健胃']",4.127518694979626e-05
"['杀虫', '理气']",0.00010824093433786652
"['杀虫', '润肺']",5.004522796170363e-08
"['利水', '明目']",2.863063839730895e-06
"['利水', '渗湿']",0.00204178819643841
"['健脾', '燥湿']",1.5425252821998914e-05
"['健脾', '益胃']",0.0015705302748051098
"['理气', '疏肝']",0.0012944240061589785
"['散结', '通淋']",0.0001035360959815157
"['散结', '祛瘀']",0.00012606738351611524
"['明目', '消积']",0.0001373186926867942
"['调经', '祛瘀']",0.00014387017897077303
"['燥湿', '止痢']",0.000546749612033548
"['消食', '和胃']",0.0004984277519526625
"['益气', '补血']",0.0009723935584597942
"['收敛', '消炎']",0.0006625989855593706
"['收敛', '固涩']",0.0030373966354159954
"['清肺', '养阴']",0.0013276341954233661
"['生津', '益胃']",0.002424916346371944
"['益肾', '补肺']",0.002655733546674935
"['化湿', '和中']",0.002142558793235938
"['息风', '止痉']",0.0036229512382075363
"['滋补', '强壮']",0.005154972295873601
"['解毒', '定喘']",9.036306074372558e-05
"['解毒', '镇咳']",9.036306074372558e-05
"['清热', '拔毒']",0.00011030139696810437
"['清热', '下乳']",2.8513041396505123e-05
"['止痛', '平肝']",0.0005561426201030617
"['止痛', '排脓']",1.2770999259559268e-05
"['止痛', '宣肺']",1.6107032441148306e-07
"['止痛', '镇咳']",5.079401352064972e-05
"['消肿', '止痢']",0.0005078681496344384
"['消肿', '祛湿']",0.0001898003263210435
"['消肿', '行水']",0.00016974854080969992
"['消肿', '逐水']",0.00046473489636217336
"['祛风', '化湿']",5.1929484313761876e-05
"['祛风', '驱虫']",5.1929484313761876e-05
"['祛风', '消痈']",2.5335343101229313e-08
"['活血', '燥湿']",0.0012970913864529532
"['活血', '壮骨']",5.787791786238117e-05
"['止血', '养阴']",5.9150491815707085e-06
"['止血', '固精']",0.00010448935601892195
"['止血', '温经']",0.00015432053901581755
"['止咳', '补虚']",1.927332432599682e-05
"['止咳', '通便']",4.778029793650607e-06
"['止咳', '驱虫']",3.034618468300554e-05
"['止咳', '降逆']",0.0003303966371071554
"['止咳', '降气']",0.0005436700420389795
"['除湿', '消积']",0.0002349902159812789
"['除湿', '健胃']",3.5668605348593285e-05
"['利湿', '清肺']",6.450230398491463e-05
"['散瘀', '消食']",9.591744296744142e-05
"['散瘀', '祛痰']",1.2732142565530236e-05
"['利尿', '平喘']",6.106528054938831e-06
"['利尿', '安神']",1.6702984551031363e-07
"['利尿', '祛痰']",1.5748473949361852e-06
"['利尿', '清肺']",2.838626262047228e-06
"['利尿', '生津']",6.0110042444661005e-06
"['利尿', '发汗']",0.000496360501711951
"['杀虫', '通淋']",2.142735329230261e-05
"['杀虫', '疗疮']",0.00030635342223364614
"['化痰', '调经']",3.809779053498552e-05
"['化痰', '通便']",0.0001436029001331829
"['化痰', '降逆']",0.0008096709884407027
"['利水', '行气']",0.00011420763754332874
"['利水', '和胃']",9.934298690356114e-05
"['健脾', '明目']",1.1460552479414243e-05
"['健脾', '通络']",1.5670185707361561e-06
"['健脾', '温中']",6.741750366034971e-05
"['行气', '导滞']",0.0010359238936980542
"['散寒', '疏风']",0.00022589598236874564
"['散结', '清肺']",0.00017900208160750997
"['明目', '补肝']",0.001987262443743004
"['止痒', '敛疮']",0.00012132749041954272
"['通络', '温经']",0.0013734164262316773
"['解表', '退热']",0.001542954077193584
"['消食', '开胃']",0.0010435132976049644
"['生肌', '拔毒']",0.0013802127545627374
"['生肌', '托毒']",0.002443561809926817
"['消积', '导滞']",0.001542065977668955
"['益气', '养血']",0.0007920517146754458
"['祛风湿', '舒筋络']",0.003094888341026239
"['温中', '下气']",0.0013697309512454292
"['健胃', '补脾']",0.0015970665495311648
"['平肝', '镇惊']",0.0014593227067608155
"['滋阴', '养胃']",0.002574810744151404
"['养血', '润燥']",0.0017970100977388465
"['补气', '固表']",0.0036221698064427196
"['续筋', '续骨']",0.003777869343210123
"['解毒', '除烦']",0.001028141527735671
"['解毒', '和中']",0.0006713578089777572
"['解毒', '宣肺']",0.00045504164951359893
"['解毒', '化积']",0.0001216053131941619
"['解毒', '行水']",4.1095055382633916e-05
"['解毒', '降血压']",4.2917422038435404e-07
"['解毒', '催吐']",6.140692136114012e-06
"['解毒', '清暑']",1.1806620096144194e-05
"['解毒', '逐水']",1.9617732280874378e-05
"['清热', '和中']",0.0004985185763638489
"['清热', '宣肺']",0.00032268323135764554
"['清热', '止呕']",0.0002743440318054846
"['止痛', '清肺']",0.0011494825259670272
"['止痛', '止痢']",0.0007461772605203976
"['止痛', '涩肠']",0.00010526066888327801
"['止痛', '疏肝']",4.656272117264937e-06
"['止痛', '散热']",1.1946308270671668e-05
"['止痛', '制酸']",0.0005730189926992368
"['消肿', '消炎']",0.0007107632392896468
"['消肿', '截疟']",0.0003743420887956095
"['祛风', '益肾']",0.00015132908269804846
"['祛风', '养血']",0.00012387385047013533
"['祛风', '壮阳']",3.6377217059901934e-05
"['祛风', '和中']",5.115790213616744e-06
"['祛风', '壮骨']",2.1295667220255776e-05
"['活血', '健胃']",0.0005433633460464327
"['活血', '通便']",0.000304764617333364
"['活血', '润燥']",3.077992552225073e-06
"['止血', '温中']",0.0006923041120355244
"['止血', '通便']",0.0002763630972288933
"['止血', '壮阳']",2.0063235295908477e-05
"['止血', '镇惊']",3.914499811352723e-06
"['止血', '消瘀']",0.0004009160219676233
"['止咳', '养心']",0.0002581279698909422
"['止咳', '定喘']",0.00030603557277020244
"['除湿', '益气']",0.0002895610894904088
"['除湿', '止泻']",0.00026760391520769256
"['除湿', '祛痰']",0.0001336058677440799
"['除湿', '补虚']",2.8557053109778963e-05
"['除湿', '发汗']",0.00015495095673645487
"['利湿', '收敛']",0.00014067848568560803
"['利湿', '消痈']",0.000112567151783316
"['散瘀', '理气']",0.0004016696951991139
"['散瘀', '平喘']",9.000603947389996e-05
"['散瘀', '安神']",5.317897104217817e-05
"['散瘀', '定痛']",0.0004342927027388144
"['凉血', '燥湿']",9.943078726426524e-05
"['凉血', '安神']",2.447886227385787e-05
"['凉血', '泻火']",4.543693040898189e-05
"['凉血', '利咽']",7.771310668464038e-05
"['利尿', '健脾']",0.000463368260066932
"['利尿', '理气']",0.0002005685402616253
"['利尿', '通乳']",0.0005407654012125618
"['化痰', '通淋']",5.8845915953398276e-06
"['化痰', '安神']",2.5260941511340285e-06
"['利水', '补肾']",7.1015534054419405e-06
"['利水', '祛痰']",3.056839936163569e-05
"['健脾', '止痢']",9.495844336254722e-05
"['健脾', '化湿']",0.0003172401726442009
"['健脾', '导滞']",0.0008533688889116042
"['行气', '止痒']",1.3039187873153946e-05
"['行气', '通络']",8.153503197494416e-06
"['行气', '祛瘀']",3.4272942216473368e-06
"['行气', '化瘀']",2.87829926982619e-05
"['行气', '降逆']",0.0007679570853287576
"['行气', '破血']",0.000865558831300739
"['理气', '舒筋']",8.494267817737988e-06
"['理气', '和中']",0.0006670278397461205
"['散结', '消积']",4.8722151773594735e-05
"['明目', '止痒']",6.283507386656284e-06
"['明目', '补肾']",7.486362874567498e-05
"['明目', '养肝']",0.0018055008541734696
"['调经', '消炎']",0.00019303598552980472
"['调经', '止带']",0.000733546402446994
"['止痒', '疏风']",0.00022494348268578546
"['活络', '补肾']",0.00016127498316864664
"['燥湿', '敛疮']",0.0001436038812218099
"['解表', '透疹']",0.0007782086518378084
"['生肌', '消炎']",0.000342726904321522
"['益气', '安神']",0.0002338035637453606
"['益气', '补脾']",0.0010970250419592709
